author,title,location,relative_location,remote_url
Edgar Rice Burroughs,Lost on Venus,/Users/user/gut-au/ebooks03/0300201h.html,ebooks03/0300201h.html,http://gutenberg.net.au/ebooks03/0300201h.html
Edgar Rice Burroughs,Pirates of Venus,/Users/user/gut-au/ebooks03/0300211h.html,ebooks03/0300211h.html,http://gutenberg.net.au/ebooks03/0300211h.html
John Galsworthy,Maid in Waiting,/Users/user/gut-au/ebooks03/0300221h.html,ebooks03/0300221h.html,http://gutenberg.net.au/ebooks03/0300221h.html
John Galsworthy,Flowering Wilderness,/Users/user/gut-au/ebooks03/0300231h.html,ebooks03/0300231h.html,http://gutenberg.net.au/ebooks03/0300231h.html
John Galsworthy,Over the River (One More River),/Users/user/gut-au/ebooks03/0300241h.html,ebooks03/0300241h.html,http://gutenberg.net.au/ebooks03/0300241h.html
S S Van Dine,The Gracie Allen Murder,/Users/user/gut-au/ebooks03/0300251h.html,ebooks03/0300251h.html,http://gutenberg.net.au/ebooks03/0300251h.html
Stendhal (Marie-Henri Beyle),The Red and The Black,/Users/user/gut-au/ebooks03/0300261h.html,ebooks03/0300261h.html,http://gutenberg.net.au/ebooks03/0300261h.html
Edgar Rice Burroughs,Apache Devil,/Users/user/gut-au/ebooks03/0300271h.html,ebooks03/0300271h.html,http://gutenberg.net.au/ebooks03/0300271h.html
Norman Douglas,London Street Games,/Users/user/gut-au/ebooks03/0300281h.html,ebooks03/0300281h.html,http://gutenberg.net.au/ebooks03/0300281h.html
Talbot Mundy,Jimgrim (King of the World),/Users/user/gut-au/ebooks03/0300331h.html,ebooks03/0300331h.html,http://gutenberg.net.au/ebooks03/0300331h.html
Charles Williams,Descent Into Hell,/Users/user/gut-au/ebooks03/0300341h.html,ebooks03/0300341h.html,http://gutenberg.net.au/ebooks03/0300341h.html
Marcel Proust; Translated from the French by,Within A Budding Grove ( l'ombre  des jeunes,/Users/user/gut-au/ebooks03/0300401h.html,ebooks03/0300401h.html,http://gutenberg.net.au/ebooks03/0300401h.html
Marcel Proust; Translated from the French by,The Guermantes Way (Le Ct de Guermantes; Vol. 3 of Remembrance of Things Past),/Users/user/gut-au/ebooks03/0300411h.html,ebooks03/0300411h.html,http://gutenberg.net.au/ebooks03/0300411h.html
George Bernard Shaw,Buoyant Billions,/Users/user/gut-au/ebooks03/0300421h.html,ebooks03/0300421h.html,http://gutenberg.net.au/ebooks03/0300421h.html
George Bernard Shaw,The Apple Cart,/Users/user/gut-au/ebooks03/0300431h.html,ebooks03/0300431h.html,http://gutenberg.net.au/ebooks03/0300431h.html
George Bernard Shaw,"""In Good King Charles's Golden Days""",/Users/user/gut-au/ebooks03/0300441h.html,ebooks03/0300441h.html,http://gutenberg.net.au/ebooks03/0300441h.html
E J Banfield,Last Leaves from Dunk Island,/Users/user/gut-au/ebooks03/0300451h.html,ebooks03/0300451h.html,http://gutenberg.net.au/ebooks03/0300451h.html
George Bernard Shaw,The Fascinating Foundling,/Users/user/gut-au/ebooks03/0300461h.html,ebooks03/0300461h.html,http://gutenberg.net.au/ebooks03/0300461h.html
George Bernard Shaw,The Glimpse of Reality,/Users/user/gut-au/ebooks03/0300471h.html,ebooks03/0300471h.html,http://gutenberg.net.au/ebooks03/0300471h.html
George Bernard Shaw,The Simpleton of the Unexpected Isles,/Users/user/gut-au/ebooks03/0300481h.html,ebooks03/0300481h.html,http://gutenberg.net.au/ebooks03/0300481h.html
Marcel Proust; Translated from the French by,Cities of the Plain (Sodom et Gomorrhe; Vol. 4 of Remembrance,/Users/user/gut-au/ebooks03/0300491h.html,ebooks03/0300491h.html,http://gutenberg.net.au/ebooks03/0300491h.html
Marcel Proust; Translated from the French by,The Captive (La Prisonnire; Vol. 5 of Remembrance of Things Past),/Users/user/gut-au/ebooks03/0300501h.html,ebooks03/0300501h.html,http://gutenberg.net.au/ebooks03/0300501h.html
Marcel Proust.,Swann's Way (Du ct de chez Swann; Vol. 1 of Remembrance of Things,/Users/user/gut-au/ebooks03/0300511h.html,ebooks03/0300511h.html,http://gutenberg.net.au/ebooks03/0300511h.html
George Bernard Shaw,Village Wooing,/Users/user/gut-au/ebooks03/0300521h.html,ebooks03/0300521h.html,http://gutenberg.net.au/ebooks03/0300521h.html
George Bernard Shaw,The Six of Calais,/Users/user/gut-au/ebooks03/0300531h.html,ebooks03/0300531h.html,http://gutenberg.net.au/ebooks03/0300531h.html
Marcel Proust; Translated from the French by,The Sweet Cheat Gone (Albertine Disparue; Vol. 6 of,/Users/user/gut-au/ebooks03/0300541h.html,ebooks03/0300541h.html,http://gutenberg.net.au/ebooks03/0300541h.html
George Bernard Shaw,Geneva,/Users/user/gut-au/ebooks03/0300551h.html,ebooks03/0300551h.html,http://gutenberg.net.au/ebooks03/0300551h.html
George Bernard Shaw,On the Rocks,/Users/user/gut-au/ebooks03/0300561h.html,ebooks03/0300561h.html,http://gutenberg.net.au/ebooks03/0300561h.html
George Bernard Shaw,Too True to be Good,/Users/user/gut-au/ebooks03/0300591h.html,ebooks03/0300591h.html,http://gutenberg.net.au/ebooks03/0300591h.html
Norman Douglas,Birds and Beasts of the Greek Anthology,/Users/user/gut-au/ebooks03/0300611h.html,ebooks03/0300611h.html,http://gutenberg.net.au/ebooks03/0300611h.html
John Buchan,John Macnab,/Users/user/gut-au/ebooks03/0300621h.html,ebooks03/0300621h.html,http://gutenberg.net.au/ebooks03/0300621h.html
Frederick Philip Grove (1879-1948),A Search for America (1927),/Users/user/gut-au/ebooks03/0300631h.html,ebooks03/0300631h.html,http://gutenberg.net.au/ebooks03/0300631h.html
Talbot Mundy,The Devil's Guard,/Users/user/gut-au/ebooks03/0300661h.html,ebooks03/0300661h.html,http://gutenberg.net.au/ebooks03/0300661h.html
L. M. Montgomery,Magic for Marigold (1929),/Users/user/gut-au/ebooks03/0300681h.html,ebooks03/0300681h.html,http://gutenberg.net.au/ebooks03/0300681h.html
Marcel Proust; Translated from the French by,Time Regained (Le Temps Retrouv; Vol. 7 of,/Users/user/gut-au/ebooks03/0300691h.html,ebooks03/0300691h.html,http://gutenberg.net.au/ebooks03/0300691h.html
Thomas Wolfe,"Look Homeward, Angel",/Users/user/gut-au/ebooks03/0300721h.html,ebooks03/0300721h.html,http://gutenberg.net.au/ebooks03/0300721h.html
Havelock Ellis,"Views and Reviews,",/Users/user/gut-au/ebooks03/0300741h.html,ebooks03/0300741h.html,http://gutenberg.net.au/ebooks03/0300741h.html
Jens Peter Jacobsen,Niels Lyhne,/Users/user/gut-au/ebooks03/0300751h.html,ebooks03/0300751h.html,http://gutenberg.net.au/ebooks03/0300751h.html
Antoine de Saint-Exupry (1900-1944),Le Petit Prince,/Users/user/gut-au/ebooks03/0300771h.html,ebooks03/0300771h.html,http://gutenberg.net.au/ebooks03/0300771h.html
G.K. Chesterton,Four Faultless Felons,/Users/user/gut-au/ebooks03/0300781h.html,ebooks03/0300781h.html,http://gutenberg.net.au/ebooks03/0300781h.html
Havelock Ellis,Kanga Creek: An Australian Idyll,/Users/user/gut-au/ebooks03/0300801h.html,ebooks03/0300801h.html,http://gutenberg.net.au/ebooks03/0300801h.html
Katherine Mayo,Mother India,/Users/user/gut-au/ebooks03/0300811h.html,ebooks03/0300811h.html,http://gutenberg.net.au/ebooks03/0300811h.html
Ivan S. Turgenev,A Month in the Country,/Users/user/gut-au/ebooks03/0300831h.html,ebooks03/0300831h.html,http://gutenberg.net.au/ebooks03/0300831h.html
Sinclair Lewis,Elmer Gantry (1927),/Users/user/gut-au/ebooks03/0300851h.html,ebooks03/0300851h.html,http://gutenberg.net.au/ebooks03/0300851h.html
Frederick Philip Grove (1879-1948),Fruits of the Earth (1933),/Users/user/gut-au/ebooks03/0300861h.html,ebooks03/0300861h.html,http://gutenberg.net.au/ebooks03/0300861h.html
H. Rider Haggard,The Treasure Of The Lake (1926),/Users/user/gut-au/ebooks03/0300881h.html,ebooks03/0300881h.html,http://gutenberg.net.au/ebooks03/0300881h.html
Katherine Mayo,The Isles of Fear,/Users/user/gut-au/ebooks03/0300901h.html,ebooks03/0300901h.html,http://gutenberg.net.au/ebooks03/0300901h.html
Ethel Lina White,Some Must Watch (The Spiral Staircase),/Users/user/gut-au/ebooks03/0300931h.html,ebooks03/0300931h.html,http://gutenberg.net.au/ebooks03/0300931h.html
A.E. (George W. Russell),The House of the Titans and Other Poems,/Users/user/gut-au/ebooks03/0300941h.html,ebooks03/0300941h.html,http://gutenberg.net.au/ebooks03/0300941h.html
A.E. (George W. Russell),The Interpreters,/Users/user/gut-au/ebooks03/0300951h.html,ebooks03/0300951h.html,http://gutenberg.net.au/ebooks03/0300951h.html
Talbot Mundy,Old Ugly-Face,/Users/user/gut-au/ebooks03/0300961h.html,ebooks03/0300961h.html,http://gutenberg.net.au/ebooks03/0300961h.html
H Rider Haggard,Belshazzar:,/Users/user/gut-au/ebooks03/0300971h.html,ebooks03/0300971h.html,http://gutenberg.net.au/ebooks03/0300971h.html
Edgar Rice Burroughs,Jungle Girl (The Land of Hidden Men),/Users/user/gut-au/ebooks03/0300981h.html,ebooks03/0300981h.html,http://gutenberg.net.au/ebooks03/0300981h.html
Sinclair Lewis,It Can't Happen Here,/Users/user/gut-au/ebooks03/0301001h.html,ebooks03/0301001h.html,http://gutenberg.net.au/ebooks03/0301001h.html
Charles Herbert Lightoller,Titanic and Other Ships,/Users/user/gut-au/ebooks03/0301011h.html,ebooks03/0301011h.html,http://gutenberg.net.au/ebooks03/0301011h.html
Thomas Wolfe,Of Time and The River (1935),/Users/user/gut-au/ebooks03/0301021h.html,ebooks03/0301021h.html,http://gutenberg.net.au/ebooks03/0301021h.html
George Bernard Shaw,Cymbeline Refinished: A Variation on Shakespear's Ending (1936),/Users/user/gut-au/ebooks03/0301031h.html,ebooks03/0301031h.html,http://gutenberg.net.au/ebooks03/0301031h.html
Virginia Woolf,Flush: A Biography,/Users/user/gut-au/ebooks03/0301041h.html,ebooks03/0301041h.html,http://gutenberg.net.au/ebooks03/0301041h.html
Arthur Conan Doyle,"The History of Spiritualism, Vol. I",/Users/user/gut-au/ebooks03/0301051h.html,ebooks03/0301051h.html,http://gutenberg.net.au/ebooks03/0301051h.html
Arthur Conan Doyle,"The History of Spiritualism, Vol. II",/Users/user/gut-au/ebooks03/0301061h.html,ebooks03/0301061h.html,http://gutenberg.net.au/ebooks03/0301061h.html
Sinclair Lewis,The Prodigal Parents (1938),/Users/user/gut-au/ebooks03/0301071h.html,ebooks03/0301071h.html,http://gutenberg.net.au/ebooks03/0301071h.html
"Lawrence, D. H.  (David Herbert), 1885-1930",The Virgin and the Gipsy (1930),/Users/user/gut-au/ebooks03/0301101h.html,ebooks03/0301101h.html,http://gutenberg.net.au/ebooks03/0301101h.html
Sinclair Lewis,World So Wide (1951),/Users/user/gut-au/ebooks03/0301121h.html,ebooks03/0301121h.html,http://gutenberg.net.au/ebooks03/0301121h.html
Ida Lee,Early Explorers in Australia,/Users/user/gut-au/ebooks03/0301141h.html,ebooks03/0301141h.html,http://gutenberg.net.au/ebooks03/0301141h.html
Sinclair Lewis,Selected Short Stories,/Users/user/gut-au/ebooks03/0301161h.html,ebooks03/0301161h.html,http://gutenberg.net.au/ebooks03/0301161h.html
Virginia Woolf,Between the Acts (1941),/Users/user/gut-au/ebooks03/0301171h.html,ebooks03/0301171h.html,http://gutenberg.net.au/ebooks03/0301171h.html
Baroness Orczy,Skin O' My Tooth,/Users/user/gut-au/ebooks03/0301211h.html,ebooks03/0301211h.html,http://gutenberg.net.au/ebooks03/0301211h.html
Virginia Woolf,The Years (1937),/Users/user/gut-au/ebooks03/0301221h.html,ebooks03/0301221h.html,http://gutenberg.net.au/ebooks03/0301221h.html
John Buchan,The Three Hostages,/Users/user/gut-au/ebooks03/0301231h.html,ebooks03/0301231h.html,http://gutenberg.net.au/ebooks03/0301231h.html
H.G. Wells,The Autocracy of Mr. Parham,/Users/user/gut-au/ebooks03/0301241h.html,ebooks03/0301241h.html,http://gutenberg.net.au/ebooks03/0301241h.html
Virginia Woolf,"The Common Reader, Second",/Users/user/gut-au/ebooks03/0301251h.html,ebooks03/0301251h.html,http://gutenberg.net.au/ebooks03/0301251h.html
F. Scott Fitzgerald,Tender is the Night (1933),/Users/user/gut-au/ebooks03/0301261h.html,ebooks03/0301261h.html,http://gutenberg.net.au/ebooks03/0301261h.html
Brian Penton (1904-1951),Inheritors (1936),/Users/user/gut-au/ebooks03/0301271h.html,ebooks03/0301271h.html,http://gutenberg.net.au/ebooks03/0301271h.html
James Tucker,The Adventures of Ralph Rashleigh,/Users/user/gut-au/ebooks03/0301281h.html,ebooks03/0301281h.html,http://gutenberg.net.au/ebooks03/0301281h.html
James Tucker,Ralph Rashleigh,/Users/user/gut-au/ebooks03/0301291h.html,ebooks03/0301291h.html,http://gutenberg.net.au/ebooks03/0301291h.html
John Buchan,The Dancing Floor,/Users/user/gut-au/ebooks03/0301301h.html,ebooks03/0301301h.html,http://gutenberg.net.au/ebooks03/0301301h.html
Stephen Leacock,Short Circuits (1938),/Users/user/gut-au/ebooks03/0301321h.html,ebooks03/0301321h.html,http://gutenberg.net.au/ebooks03/0301321h.html
John Buchan,Witch Wood (1927),/Users/user/gut-au/ebooks03/0301331h.html,ebooks03/0301331h.html,http://gutenberg.net.au/ebooks03/0301331h.html
John Buchan,Castle Gay (1930),/Users/user/gut-au/ebooks03/0301341h.html,ebooks03/0301341h.html,http://gutenberg.net.au/ebooks03/0301341h.html
,"The Changeling.""",/Users/user/gut-au/ebooks03/0301351h.html,ebooks03/0301351h.html,http://gutenberg.net.au/ebooks03/0301351h.html
Stephen Leacock,Winnowed Wisdom (1926),/Users/user/gut-au/ebooks03/0301361h.html,ebooks03/0301361h.html,http://gutenberg.net.au/ebooks03/0301361h.html
John Buchan,The Runagates Club (1928),/Users/user/gut-au/ebooks03/0301381h.html,ebooks03/0301381h.html,http://gutenberg.net.au/ebooks03/0301381h.html
H.G. Wells,The Shape of Things to Come,/Users/user/gut-au/ebooks03/0301391h.html,ebooks03/0301391h.html,http://gutenberg.net.au/ebooks03/0301391h.html
John Buchan,A Prince of the Captivity (1933),/Users/user/gut-au/ebooks03/0301401h.html,ebooks03/0301401h.html,http://gutenberg.net.au/ebooks03/0301401h.html
John Buchan,The Blanket of the Dark (1931),/Users/user/gut-au/ebooks03/0301411h.html,ebooks03/0301411h.html,http://gutenberg.net.au/ebooks03/0301411h.html
John Buchan,The Free Fishers (1934),/Users/user/gut-au/ebooks03/0301421h.html,ebooks03/0301421h.html,http://gutenberg.net.au/ebooks03/0301421h.html
John Buchan,The House of the Four Winds (1935),/Users/user/gut-au/ebooks03/0301441h.html,ebooks03/0301441h.html,http://gutenberg.net.au/ebooks03/0301441h.html
Kahlil Gibran,Jesus the Son of Man,/Users/user/gut-au/ebooks03/0301451h.html,ebooks03/0301451h.html,http://gutenberg.net.au/ebooks03/0301451h.html
John Buchan,Sick Heart River,/Users/user/gut-au/ebooks03/0301461h.html,ebooks03/0301461h.html,http://gutenberg.net.au/ebooks03/0301461h.html
Charles Williams,Many Dimensions,/Users/user/gut-au/ebooks03/0301471h.html,ebooks03/0301471h.html,http://gutenberg.net.au/ebooks03/0301471h.html
Raymond Knister,White Narcissus,/Users/user/gut-au/ebooks03/0301481h.html,ebooks03/0301481h.html,http://gutenberg.net.au/ebooks03/0301481h.html
John Buchan,The Gap in the Curtain,/Users/user/gut-au/ebooks03/0301491h.html,ebooks03/0301491h.html,http://gutenberg.net.au/ebooks03/0301491h.html
D. H. Lawrence,The Prussian Officer and Other Stories (1914),/Users/user/gut-au/ebooks03/0301501h.html,ebooks03/0301501h.html,http://gutenberg.net.au/ebooks03/0301501h.html
Hugh Seymour Walpole (1884-1941),Jeremy at Crale (1927),/Users/user/gut-au/ebooks03/0301511h.html,ebooks03/0301511h.html,http://gutenberg.net.au/ebooks03/0301511h.html
R. Austin Freeman,For the Defence: Dr. Thorndyke,/Users/user/gut-au/ebooks03/0301521h.html,ebooks03/0301521h.html,http://gutenberg.net.au/ebooks03/0301521h.html
John White (1757/8-1832),Journal of a Voyage to New South Wales,/Users/user/gut-au/ebooks03/0301531h.html,ebooks03/0301531h.html,http://gutenberg.net.au/ebooks03/0301531h.html
"Marjorie Kinnan Rawlings, 1896-1953",The Yearling (1938),/Users/user/gut-au/ebooks03/0301541h.html,ebooks03/0301541h.html,http://gutenberg.net.au/ebooks03/0301541h.html
John Buchan,The Island of Sheep (1936),/Users/user/gut-au/ebooks03/0301551h.html,ebooks03/0301551h.html,http://gutenberg.net.au/ebooks03/0301551h.html
Arthur Machen,The Three Impostors,/Users/user/gut-au/ebooks03/0301561h.html,ebooks03/0301561h.html,http://gutenberg.net.au/ebooks03/0301561h.html
John Buchan,Midwinter (1923),/Users/user/gut-au/ebooks03/0301571h.html,ebooks03/0301571h.html,http://gutenberg.net.au/ebooks03/0301571h.html
A. C. Benson (1862-1925),Cressage (1927),/Users/user/gut-au/ebooks03/0301581h.html,ebooks03/0301581h.html,http://gutenberg.net.au/ebooks03/0301581h.html
R. Austin Freeman,A Silent Witness,/Users/user/gut-au/ebooks03/0301591h.html,ebooks03/0301591h.html,http://gutenberg.net.au/ebooks03/0301591h.html
Thomas Watling,Letters from an Exile at Botany Bay,/Users/user/gut-au/ebooks04/0400011h.html,ebooks04/0400011h.html,http://gutenberg.net.au/ebooks04/0400011h.html
Eugene O'Neill (1888-1953),The Iceman Cometh (1946),/Users/user/gut-au/ebooks04/0400021h.html,ebooks04/0400021h.html,http://gutenberg.net.au/ebooks04/0400021h.html
Eugene O'Neill (1888-1953),Tomorrow (1917),/Users/user/gut-au/ebooks04/0400031h.html,ebooks04/0400031h.html,http://gutenberg.net.au/ebooks04/0400031h.html
Eugene O'Neill (1888-1953),A Moon for the Misbegotten (1952),/Users/user/gut-au/ebooks04/0400041h.html,ebooks04/0400041h.html,http://gutenberg.net.au/ebooks04/0400041h.html
Eugene O'Neill (1888-1953),Days Without End (1934),/Users/user/gut-au/ebooks04/0400051h.html,ebooks04/0400051h.html,http://gutenberg.net.au/ebooks04/0400051h.html
Charles Williams,All Hallows' Eve,/Users/user/gut-au/ebooks04/0400061h.html,ebooks04/0400061h.html,http://gutenberg.net.au/ebooks04/0400061h.html
Eugene O'Neill (1888-1953),All God'S Chillun Got Wings,/Users/user/gut-au/ebooks04/0400071h.html,ebooks04/0400071h.html,http://gutenberg.net.au/ebooks04/0400071h.html
Eugene O'Neill (1888-1953),Desire Under the Elms,/Users/user/gut-au/ebooks04/0400081h.html,ebooks04/0400081h.html,http://gutenberg.net.au/ebooks04/0400081h.html
Eugene O'Neill,The Great God Brown (1926),/Users/user/gut-au/ebooks04/0400091h.html,ebooks04/0400091h.html,http://gutenberg.net.au/ebooks04/0400091h.html
Eugene O'Neill (1888-1953),Welded (1924),/Users/user/gut-au/ebooks04/0400101h.html,ebooks04/0400101h.html,http://gutenberg.net.au/ebooks04/0400101h.html
Eugene O'Neill (1888-1953),Diff'Rent (1924),/Users/user/gut-au/ebooks04/0400111h.html,ebooks04/0400111h.html,http://gutenberg.net.au/ebooks04/0400111h.html
Eugene O'Neill (1888-1953),The Fountain (1926),/Users/user/gut-au/ebooks04/0400121h.html,ebooks04/0400121h.html,http://gutenberg.net.au/ebooks04/0400121h.html
Eugene O'Neill (1888-1953),Lazarus Laughed,/Users/user/gut-au/ebooks04/0400131h.html,ebooks04/0400131h.html,http://gutenberg.net.au/ebooks04/0400131h.html
Eugene O'Neill (1888-1953),Mourning Becomes Electra,/Users/user/gut-au/ebooks04/0400141h.html,ebooks04/0400141h.html,http://gutenberg.net.au/ebooks04/0400141h.html
Eugene O'Neill (1888-1953),Dynamo (1929),/Users/user/gut-au/ebooks04/0400151h.html,ebooks04/0400151h.html,http://gutenberg.net.au/ebooks04/0400151h.html
Eugene O'Neill (1888-1953),Strange Interlude (1928),/Users/user/gut-au/ebooks04/0400161h.html,ebooks04/0400161h.html,http://gutenberg.net.au/ebooks04/0400161h.html
Hugh Walpole,Rogue Herries (1930),/Users/user/gut-au/ebooks04/0400171h.html,ebooks04/0400171h.html,http://gutenberg.net.au/ebooks04/0400171h.html
William Cox,"Memoirs of William Cox, J.P.",/Users/user/gut-au/ebooks04/0400191h.html,ebooks04/0400191h.html,http://gutenberg.net.au/ebooks04/0400191h.html
Hugh Walpole,Judith Paris (1931),/Users/user/gut-au/ebooks04/0400211h.html,ebooks04/0400211h.html,http://gutenberg.net.au/ebooks04/0400211h.html
Talbot Mundy,Her Reputation (The Bubble Reputation),/Users/user/gut-au/ebooks04/0400221h.html,ebooks04/0400221h.html,http://gutenberg.net.au/ebooks04/0400221h.html
