title,author,full_author,full_title,url_html,url_text,url_zip,url_pdf,url_other
The Green Ray,Arthur Leo Zagat,,,http://gutenberg.net.au/ebooks13/1304601h.html,,,,
The Strange Countess,Edgar Wallace,,,http://gutenberg.net.au/ebooks13/1304591h.html,,,,
The Vanishing American,Zane Grey,,,http://gutenberg.net.au/ebooks13/1304581h.html,,,,
Revels for the Lusting Dead,Arthur Leo Zagat,,,http://gutenberg.net.au/ebooks13/1304571h.html,,,,
Priestess of Murder,Arthur Leo Zagat,,,http://gutenberg.net.au/ebooks13/1304561h.html,,,,
Lair of the Snake Girl,Arthur Leo Zagat,,,http://gutenberg.net.au/ebooks13/1304551h.html,,,,
Death's Cold Arms,Arthur Leo Zagat,,,http://gutenberg.net.au/ebooks13/1304541h.html,,,,
Death Lives in Our House,Arthur Leo Zagat,,,http://gutenberg.net.au/ebooks13/1304531h.html,,,,
The Antarctic Book: 1907-1909,Ernest Shackleton,,"The Antarctic Book: Winter Quarters, 1907-1909",http://gutenberg.net.au/ebooks13/1304521h.html,,,,
Niobe,"All Smiles, Harry and Edward Paulton",,,,http://gutenberg.net.au/ebooks13/1304511.txt,,,
The Dead Remember,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks13/1304501h.html,,,,
Thirst of the Damned,Arthur Leo Zagat,,,http://gutenberg.net.au/ebooks13/1304481h.html,,,,
Satan's Scalpel,Arthur Leo Zagat,,,http://gutenberg.net.au/ebooks13/1304471h.html,,,,
Riverfront Horror,Arthur Leo Zagat,,,http://gutenberg.net.au/ebooks13/1304461h.html,,,,
Crawling Madness,Arthur Leo Zagat,,,http://gutenberg.net.au/ebooks13/1304451h.html,,,,
Chains of the Living Dead,Arthur Leo Zagat,,,http://gutenberg.net.au/ebooks13/1304441h.html,,,,
Progress of Interior Discovery in NSW,A Cunningham,Allan Cunningham,Brief View of the Progress of Interior Discovery in New South Wales,http://gutenberg.net.au/ebooks13/1304431h.html,,,,
Geographical Memoirs on NSW,Barron Field,,,http://gutenberg.net.au/ebooks13/1304421h.html,,,,
The Carnival of Florence,Marjorie Bowen,,,http://gutenberg.net.au/ebooks13/1304411h.html,,,,
The Black Swan,Rafael Sabatini,,,http://gutenberg.net.au/ebooks13/1304401h.html,,,,
Marauders by Night,Arthur Gask,,,http://gutenberg.net.au/ebooks13/1304391h.html,http://gutenberg.net.au/ebooks13/1304391.txt,,,
William Prince of Orange 1650-1673,Marjorie Bowen,,,http://gutenberg.net.au/ebooks13/1304381h.html,,,,
The Enchanted Bluff,Willa Cather,,,http://gutenberg.net.au/ebooks13/1304371h.html,,,,
When Love Went Mad!,Arthur Leo Zagat,,,http://gutenberg.net.au/ebooks13/1304361h.html,,,,
The Man Who Would Not Die,Arthur Leo Zagat,,,http://gutenberg.net.au/ebooks13/1304351h.html,,,,
Thirst of the Living Dead,Arthur Leo Zagat,,,http://gutenberg.net.au/ebooks13/1304341h.html,,,,
Journals of Expeditions made in W.A.,Joseph Cross,,,http://gutenberg.net.au/ebooks13/1304331h.html,,,,
Collected Juvenilia,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks13/1304311h.html,,,,
House of Living Death,Arthur Leo Zagat,,,http://gutenberg.net.au/ebooks13/1304301h.html,,,,
Expedition to Explore Interior W.A.,Robert Austin,,An Expedition to Explore the Interior of Western Australia,http://gutenberg.net.au/ebooks13/1304281h.html,,,,
Red Blades of Black Cathay,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks13/1304271h.html,,,,
The Land Where Time Stood Still,Arthur Leo Zagat,,,http://gutenberg.net.au/ebooks13/1304241h.html,,,,
Knife-River Prodigal,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks13/1304221h.html,,,,
A Ring-Tailed Tornado,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks13/1304211h.html,,,,
A Man-Eating Jeopard,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks13/1304201h.html,,,,
A Queen of the Stage,Fred Merrick White,,,http://gutenberg.net.au/ebooks13/1304181h.html,http://gutenberg.net.au/ebooks13/1304181.txt,,,
Red Lion and Blue Star,John Arthur Barry,,,http://gutenberg.net.au/ebooks13/1304171h.html,http://gutenberg.net.au/ebooks13/1304171.txt,,,
Black Hound of Death,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks13/1304151h.html,,,,
The Crime of Laura Sarelle,Marjorie Bowen,,,http://gutenberg.net.au/ebooks13/1304141h.html,,,,
The Stalking-Horse,Rafael Sabatini,,"Journal of the Central Australian Exploring Expedition, 1889",http://gutenberg.net.au/ebooks13/1304131h.html | http://gutenberg.net.au/ebooks13/1304111h.html,,,,
The Challenge from Beyond,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks13/1304101h.html,,,,
Historical Records of Port Phillip,J J Shillinglaw,John J Shillinglaw,,http://gutenberg.net.au/ebooks13/1304081h.html,,,,
My Lady Bountiful,Fred Merrick White,,,http://gutenberg.net.au/ebooks13/1304061h.html,http://gutenberg.net.au/ebooks13/1304061.txt,,,
Bellarion The Fortunate,Rafael Sabatini,,,http://gutenberg.net.au/ebooks13/1304051h.html,,,,
Dig Me No Grave,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks13/1304031h.html,,,,
A Moment's Madness,Marjorie Bowen,,,http://gutenberg.net.au/ebooks13/1304021h.html,,,,
The Riot of Bucksnort,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks13/1304001h.html,,,,
Gents on the Lynch,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks13/1303991h.html,,,,
A Gent from the Pecos,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks13/1303981h.html,,,,
Bagatelle and Some Other Diversions,Marjorie Bowen,,,http://gutenberg.net.au/ebooks13/1303971h.html,,,,
Three Tales of the Ring,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks13/1303961h.html,,,,
The History of South Australia (Vol II),Edwin Hodder,,,http://gutenberg.net.au/ebooks13/1303951.html,,,,
Swords of Shahrazar,Robert E Howard,,,http://gutenberg.net.au/ebooks13/1303931h.html,,,,
The Phantom Car,Fred Merrick White,,,http://gutenberg.net.au/ebooks13/1303901h.html,http://gutenberg.net.au/ebooks13/1303901.txt,,,
Solomon Kane's Homecoming - A Poem,Robert E Howard,,,http://gutenberg.net.au/ebooks13/1303871h.html,,,,
The Private Secretary,Charles Hawtry,,,,http://gutenberg.net.au/ebooks13/1303861.txt,,,
Brethren of the Main,Rafael Sabatini,,,http://gutenberg.net.au/ebooks13/1303841h.html,,,,
Five-Star Frameup,Emile C Tepperman,,,http://gutenberg.net.au/ebooks13/1303831h.html,,,,
The Lonely Bride,Fred Merrick White,,,http://gutenberg.net.au/ebooks13/1303821h.html,,,,
The King and the Oak � A Poem,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks13/1303801h.html,,,,
The Dream,H G Wells,,,http://gutenberg.net.au/ebooks13/1303781h.html,,,,
Cimmeria - A Poem,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks13/1303771h.html,,,,
John Batman the Founder of Victoria,James Bonwick,,,http://gutenberg.net.au/ebooks13/1303761h.html,,,,
Passers-by,Charles Haddon Chambers,,,http://gutenberg.net.au/ebooks13/1303741h.html,http://gutenberg.net.au/ebooks13/1303741.txt,,,
World Brain,H G Wells,,,http://gutenberg.net.au/ebooks13/1303731h.html,,,,
What is Coming,H G Wells,,,http://gutenberg.net.au/ebooks13/1303721h.html,,,,
Washington and the Hope of Peace,H G Wells,,,http://gutenberg.net.au/ebooks13/1303711h.html,,,,
War and the Future,H G Wells,,,http://gutenberg.net.au/ebooks13/1303701h.html,,,,
Utopias,H G Wells,,,http://gutenberg.net.au/ebooks13/1303691h.html,,,,
This Misery of Boots,H G Wells,,,http://gutenberg.net.au/ebooks13/1303681h.html,,,,
The War That Will End War,H G Wells,,,http://gutenberg.net.au/ebooks13/1303671h.html,,,,
The Open Conspiracy,H G Wells,,,http://gutenberg.net.au/ebooks13/1303661h.html,,,,
The Salvaging of Civilization,H G Wells,,,http://gutenberg.net.au/ebooks13/1303651h.html,,,,
Northmost Australia (Volume 2),Robert Logan Jack,,,http://gutenberg.net.au/ebooks13/1303641h.html,,,,
The Future in America,H G Wells,,,http://gutenberg.net.au/ebooks13/1303631h.html,,,,
The Fate of Man,H G Wells,,,http://gutenberg.net.au/ebooks13/1303621h.html,,,,
The Elements of Reconstruction,H G Wells,,,http://gutenberg.net.au/ebooks13/1303611h.html,,,,
The Discovery of the Future,H G Wells,,,http://gutenberg.net.au/ebooks13/1303601h.html,,,,
The Common Sense of War and Peace,H G Wells,,,http://gutenberg.net.au/ebooks13/1303591h.html,,,,
Socialism and the Family,H G Wells,,,http://gutenberg.net.au/ebooks13/1303581h.html,,,,
New Worlds for Old,H G Wells,,,http://gutenberg.net.au/ebooks13/1303571h.html,,,,
Marxism vs. Liberalism,H G Wells,,,http://gutenberg.net.au/ebooks13/1303561h.html,,,,
Mankind in the Making,H G Wells,,,http://gutenberg.net.au/ebooks13/1303551.html,,,,
In the Fourth Year,H G Wells,,,http://gutenberg.net.au/ebooks13/1303541.html,,,,
God the Invisible King,H G Wells,,,http://gutenberg.net.au/ebooks13/1303531.html,,,,
First and Last Things,H G Wells,,,http://gutenberg.net.au/ebooks13/1303521.html,,,,
Experiment in Autobiography,H G Wells,,,http://gutenberg.net.au/ebooks13/1303511.html,,,,
Crux Ansata,H G Wells,,,http://gutenberg.net.au/ebooks13/1303501.html,,,,
Certain Personal Matters,H G Wells,,,http://gutenberg.net.au/ebooks13/1303491.html,,,,
A Year of Prophesying,H G Wells,,,http://gutenberg.net.au/ebooks13/1303481.html,,,,
Anticipations,H G Wells,,,http://gutenberg.net.au/ebooks13/1303471.html,,,,
An Englishman Looks at the World,H G Wells,,,http://gutenberg.net.au/ebooks13/1303461.html,,,,
The Idea of a League of Nations,H G Wells,,,http://gutenberg.net.au/ebooks13/1303451.html,,,,
The Wheels of Chance,H G Wells,,,http://gutenberg.net.au/ebooks13/1303441h.html,,,,
The Undying Fire,H G Wells,,,http://gutenberg.net.au/ebooks13/1303431h.html,,,,
The Soul of a Bishop,H G Wells,,,http://gutenberg.net.au/ebooks13/1303421h.html,,,,
The Secret Places of the Heart,H G Wells,,,http://gutenberg.net.au/ebooks13/1303411h.html,,,,
The Research Magnificent,H G Wells,,,http://gutenberg.net.au/ebooks13/1303401h.html,,,,
The Passionate Friends,H G Wells,,,http://gutenberg.net.au/ebooks13/1303391h.html,,,,
You Can't Be Too Careful,H G Wells,,,http://gutenberg.net.au/ebooks13/1303381h.html,,,,
The Wife of Sir Isaac Harman,H G Wells,,,http://gutenberg.net.au/ebooks13/1303371h.html,,,,
From Information Received,Fred Merrick White,,,http://gutenberg.net.au/ebooks13/1303361h.html,http://gutenberg.net.au/ebooks13/1303361.txt,,,
A Christmas Bride,Fred Merrick White,,,http://gutenberg.net.au/ebooks13/1303351h.html,http://gutenberg.net.au/ebooks13/1303351.txt,,,
Northmost Australia (Volume 1),Robert Logan Jack,,,http://gutenberg.net.au/ebooks13/1303341h.html,,,,
The Dear Departed,Stanley Houghton,,,,http://gutenberg.net.au/ebooks13/1303331.txt,,,
Her Christmas Dawn,Fred Merrick White,,,http://gutenberg.net.au/ebooks13/1303321h.html,http://gutenberg.net.au/ebooks13/1303321.txt,,,
The New Machiavelli,H G Wells,,,http://gutenberg.net.au/ebooks13/1303311h.html,,,,
The King Who was a King,H G Wells,,,http://gutenberg.net.au/ebooks13/1303301h.html,,,,
The History of Mr Polly,H G Wells,,,http://gutenberg.net.au/ebooks13/1303291h.html,,,,
Mr Britling Sees it Through,H G Wells,,,http://gutenberg.net.au/ebooks13/1303281h.html,,,,
Meanwhile,H G Wells,,,http://gutenberg.net.au/ebooks13/1303271h.html,,,,
Marriage,H G Wells,,,http://gutenberg.net.au/ebooks13/1303261h.html,,,,
Love and Mr Lewisham,H G Wells,,,http://gutenberg.net.au/ebooks13/1303251h.html,,,,
Joan and Peter,H G Wells,,,http://gutenberg.net.au/ebooks13/1303241h.html,,,,
The Missing Blade,Fred Merrick White,,,http://gutenberg.net.au/ebooks13/1303231h.html,http://gutenberg.net.au/ebooks13/1303231.txt,,,
Pictures in the Snow,Fred Merrick White,,,http://gutenberg.net.au/ebooks13/1303221h.html,http://gutenberg.net.au/ebooks13/1303221.txt,,,
The Vaults of Blackarden Castle,Arthur Gask,,,http://gutenberg.net.au/ebooks13/1303211h.html,http://gutenberg.net.au/ebooks13/1303211.txt,,,
The Brothers,H G Wells,,,http://gutenberg.net.au/ebooks13/1303201h.html,,,,
Boon,H G Wells,,,http://gutenberg.net.au/ebooks13/1303191h.html,,,,
Bealby: A Holiday,H G Wells,,,http://gutenberg.net.au/ebooks13/1303181h.html,,,,
Babes in the Darkling Woods,H G Wells,,,http://gutenberg.net.au/ebooks13/1303171h.html,,,,
Ann Veronica: A Modern Love Story,H G Wells,,,http://gutenberg.net.au/ebooks13/1303161h.html,,,,
King in Prussia,Rafael Sabatini,,,http://gutenberg.net.au/ebooks13/1303151h.html,,,,
The World Set Free,H G Wells,,,http://gutenberg.net.au/ebooks13/1303141h.html,,,,
The Wonderful Visit,H G Wells,,,http://gutenberg.net.au/ebooks13/1303131h.html,,,,
The War in the Air,H G Wells,,,http://gutenberg.net.au/ebooks13/1303121h.html,,,,
When the Sleeper Wakes,H G Wells,,,http://gutenberg.net.au/ebooks13/1303111h.html,,,,
The Sleeper Awakes,H G Wells,,,http://gutenberg.net.au/ebooks13/1303101h.html,,,,
My Wife's Family,Fred Duprez,,,,http://gutenberg.net.au/ebooks13/1303091.txt,,,
Karaway the Cockatoo,Edward S Sorenson,,Karaway the Cockatoo and Other Nature Stories,http://gutenberg.net.au/ebooks13/1303081h.html,http://gutenberg.net.au/ebooks13/1303081.txt,,,
Chivalry,Rafael Sabatini,,,http://gutenberg.net.au/ebooks13/1303071h.html,,,,
A Modern Utopia,H G Wells,,,http://gutenberg.net.au/ebooks13/1303061h.html,,,,
The Sea Lady,H G Wells,,,http://gutenberg.net.au/ebooks13/1303051h.html,,,,
In the Days of the Comet,H G Wells,,,http://gutenberg.net.au/ebooks13/1303041h.html,,,,
The Cat and the Canary,John Willard,,,,http://gutenberg.net.au/ebooks13/1303031.txt,,,
The Food of the Gods,H G Wells,,,http://gutenberg.net.au/ebooks13/1303021h.html,,,,
The First Men in the Moon,H G Wells,,,http://gutenberg.net.au/ebooks13/1303011h.html,,,,
A Shadowed Love,Fred Merrick White,,,http://gutenberg.net.au/ebooks13/1303001h.html,http://gutenberg.net.au/ebooks13/1303001.txt,,,
They Knew What They Wanted,Sidney Howard,,,,http://gutenberg.net.au/ebooks13/1302991.txt,,,
Admiral Phillip,Louis Becke,,,http://gutenberg.net.au/ebooks13/1302981h.html,,,,
Jan in India,Otis Adelbert Kline,,,http://gutenberg.net.au/ebooks13/1302971h.html,,,,
The Time Machine - Abridged Version,H G Wells,,,http://gutenberg.net.au/ebooks13/1302961h.html,,,,
Ah,"Wilderness, Eugene O'Neill",,,,http://gutenberg.net.au/ebooks13/1302951.txt,,,
The Poisoners,Marjorie Bowen,,,http://gutenberg.net.au/ebooks13/1302941h.html,,,,
Sea Yarns,John Arthur Barry,,,http://gutenberg.net.au/ebooks13/1302931h.html,http://gutenberg.net.au/ebooks13/1302931.txt,,,
Found Dead,Fred Merrick White,,,http://gutenberg.net.au/ebooks13/1302921h.html,http://gutenberg.net.au/ebooks13/1302921.txt,,,
Sixteen in Nome,Max Brand,,,http://gutenberg.net.au/ebooks13/1302911h.html,,,,
Silvertip's Search,Max Brand,,,http://gutenberg.net.au/ebooks13/1302901h.html,,,,
The Devil Light,Edgar Wallace,,,http://gutenberg.net.au/ebooks13/1302891h.html,,,,
The Black Grippe,Edgar Wallace,,,http://gutenberg.net.au/ebooks13/1302881h.html,,,,
The Whispering Outlaw,Max Brand,,,http://gutenberg.net.au/ebooks13/1302871h.html,,,,
The Mustang Herder,Max Brand,,,http://gutenberg.net.au/ebooks13/1302861h.html,,,,
The Mountain Fugitive,Max Brand,,,http://gutenberg.net.au/ebooks13/1302851h.html,,,,
The Lightning Warrior,Max Brand,,,http://gutenberg.net.au/ebooks13/1302841h.html,,,,
Red Devil of the Range,Max Brand,,,http://gutenberg.net.au/ebooks13/1302831h.html,,,,
Marbleface,Max Brand,,,http://gutenberg.net.au/ebooks13/1302821h.html,,,,
The Quest of Lee Garrison,Max Brand,,,http://gutenberg.net.au/ebooks13/1302811h.html,,,,
Smaragda's Lover,Walter J Turner,,,,http://gutenberg.net.au/ebooks13/1302801h.txt,,,
The Terrible People,Edgar Wallace,,,http://gutenberg.net.au/ebooks13/1302791h.html,,,,
The Nuptials of Corbal,Rafael Sabatini,,,http://gutenberg.net.au/ebooks13/1302781h.html,,,,
Ned McCobb's Daughter,Sidney Howard,,,,http://gutenberg.net.au/ebooks13/1302771.txt,,,
The Tomb of Ts'in,Edgar Wallace,,,http://gutenberg.net.au/ebooks13/1302761h.html,,,,
The Red Bandanna,Max Brand,,,http://gutenberg.net.au/ebooks13/1302751h.html,,,,
Soft Metal,Max Brand,,,http://gutenberg.net.au/ebooks13/1302741h.html,,,,
His Name His Fortune,Max Brand,,,http://gutenberg.net.au/ebooks13/1302731h.html,,,,
The History of South Australia (Vol I),Edwin Hodder,,,http://gutenberg.net.au/ebooks13/1302721h.html,,,,
The Ghost of Down Hill,Edgar Wallace,,The Ghost of Down Hill & The Queen of Sheba's Belt,http://gutenberg.net.au/ebooks13/1302711h.html,,,,
The Tenderfoot,Max Brand,,,http://gutenberg.net.au/ebooks13/1302701h.html,,,,
Gunman's Gold,Max Brand,,,http://gutenberg.net.au/ebooks13/1302691h.html,,,,
Aunt Beardie,Marjorie Bowen,,,http://gutenberg.net.au/ebooks13/1302681h.html,,,,
The Marriage of Meldrum Strange,Talbot Mundy,,,http://gutenberg.net.au/ebooks13/1302671h.html,,,,
Wild Freedom,Max Brand,,,http://gutenberg.net.au/ebooks13/1302661h.html,,,,
Way of the Lawless,Max Brand,,,http://gutenberg.net.au/ebooks13/1302651h.html,,,,
Trailin',Max Brand,,,http://gutenberg.net.au/ebooks13/1302641h.html,,,,
The Rangeland Avenger,Max Brand,,,http://gutenberg.net.au/ebooks13/1302631h.html,,,,
The Long Long Trail,Max Brand,,,http://gutenberg.net.au/ebooks13/1302621h.html,,,,
Silvertip,Max Brand,,,http://gutenberg.net.au/ebooks13/1302611h.html,,,,
The Garden of Eden,Max Brand,,,http://gutenberg.net.au/ebooks13/1302601h.html,,,,
Riders of the Silences,Max Brand,,,http://gutenberg.net.au/ebooks13/1302591h.html,,,,
Harrigan,Max Brand,,,http://gutenberg.net.au/ebooks13/1302581h.html,,,,
Donnegan,Max Brand,,,http://gutenberg.net.au/ebooks13/1302571h.html,,,,
Bull Hunter,Max Brand,,,http://gutenberg.net.au/ebooks13/1302561h.html,,,,
Black Jack,Max Brand,,,http://gutenberg.net.au/ebooks13/1302551h.html,,,,
Alcatraz,Max Brand,,,http://gutenberg.net.au/ebooks13/1302541h.html,,,,
Acres of Unrest,Max Brand,,,http://gutenberg.net.au/ebooks13/1302531h.html,,,,
Valley Thieves,Max Brand,,,http://gutenberg.net.au/ebooks13/1302521h.html,,,,
The Seventh Man,Max Brand,,,http://gutenberg.net.au/ebooks13/1302511h.html,,,,
The Untamed,Max Brand,,,http://gutenberg.net.au/ebooks13/1302501h.html,,,,
The Ten-Foot Chain,Max Brand,,,http://gutenberg.net.au/ebooks13/1302491h.html,,,,
The Man who Ate the Popomack,Walter J Turner,,,,http://gutenberg.net.au/ebooks13/1302481.txt,,,
In The Steps of Mary Queen of Scots,Marjorie Bowen,,,http://gutenberg.net.au/ebooks13/1302471h.html,,,,
With Cobb and Co. in Far Inland Australia,J Barry,John Arthur Barry,,http://gutenberg.net.au/ebooks13/1302461h.html,http://gutenberg.net.au/ebooks13/1302461.txt,,,
Norfolk Island: Where Three Cables Meet,J A Barry,John Arthur Barry,,http://gutenberg.net.au/ebooks13/1302451h.html,http://gutenberg.net.au/ebooks13/1302451.txt,,,
The Passage of the Palmetto,John Arthur Barry,,,http://gutenberg.net.au/ebooks13/1302441h.html,http://gutenberg.net.au/ebooks13/1302441.txt,,,
The League of Ancient Mariners,John Arthur Barry,,,http://gutenberg.net.au/ebooks13/1302431h.html,http://gutenberg.net.au/ebooks13/1302431.txt,,,
The Australian Victories in France,John Monash,,The Australian Victories in France in 1918,http://gutenberg.net.au/ebooks13/1302421h.html,,,,
The Naughty Wife,Fred Jackson,,,,http://gutenberg.net.au/ebooks13/1302411.txt,,,
Jerry Stokes,Grant Allen,,,http://gutenberg.net.au/ebooks13/1302401h.html,http://gutenberg.net.au/ebooks13/1302401.txt,,,
The Moon Pool,Abraham Merritt,,,http://gutenberg.net.au/ebooks13/1302391h.html,,,,
The Metal Monster,Abraham Merritt,,,http://gutenberg.net.au/ebooks13/1302381h.html,,,,
When Old Gods Wake,Abraham Merritt,,,http://gutenberg.net.au/ebooks13/1302371h.html,,,,
The White Road,Abraham Merritt,,,http://gutenberg.net.au/ebooks13/1302361h.html,,,,
The Last Poet and the Robots,Abraham Merritt,,,http://gutenberg.net.au/ebooks13/1302351h.html,,,,
Collected Short Stories,Abraham Merritt,,,http://gutenberg.net.au/ebooks13/1302341h.html,,,,
With Young Germany on Shipboard,John Arthur Barry,,,http://gutenberg.net.au/ebooks13/1302331h.html,http://gutenberg.net.au/ebooks13/1302331.txt,,,
